host_order	species	species_abbreviation	lib_index	total_reads	qc_filtered_reads	qc_retained_pct	pre_rRNA_reads	qc_filtered_loss_reads	qc_filtered_loss_pct	rRNA_reads	rRNA_reads_pct	rRNA_reads_pct_total	remaining_reads	remaining_reads_pct	remaining_reads_pct_total	remaining_reads_pct_input
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-1-K	68188234	68188214	99.99997066942663	64376688	3811546	5.589741479446439	1264514	1.9642420871356414	1.854446032434276	63112174	98.03575791286436	92.55581248811929	98.0357579
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-1-M	75366374	75366368	99.99999203888991	66951232	8415142	11.165645304894197	1162596	1.736481861902108	1.542592456418296	65788636	98.2635181380979	87.29176223868751	98.2635181
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-1-P	80961052	80961048	99.99999505935274	77540542	3420510	4.22488334267198	474490	0.6119250494792776	0.5860719299941903	77066052	99.38807495052072	95.18904472733384	99.388075
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-1-S	66363830	66363736	99.99985835657768	62944678	3419152	5.152131816382508	1422106	2.259295059067583	2.1428931995034044	61522572	97.74070494093242	92.70497498411409	97.7407049
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-2-G	92348212	92348210	99.999997834284	86088054	6260158	6.778862161402757	1684986	1.9572820173168277	1.8246005672529968	84403068	98.04271798268317	91.39653727134424	98.042718
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-2-H	68054628	68054608	99.99997061184436	57373718	10680910	15.694612275303305	405174	0.7062014004391348	0.5953658287574506	56968544	99.29379859956086	83.71002189593925	99.2937986
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-2-I	77588622	77588604	99.99997680072215	69976388	7612234	9.811018424840693	2007412	2.8686990817531193	2.587250486289085	67968976	97.13130091824688	87.60173108887022	97.1313009
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-2-K	72981404	72981266	99.99981091073556	70351610	2629794	3.6033754571232968	460776	0.6549615566722637	0.6313608326855428	69890834	99.34503844332774	95.76526371019116	99.34503839999999
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-2-M	72019976	72019912	99.999911135766	69296146	2723830	3.782047914039849	1361588	1.964882722337834	1.8905699163243264	67934558	98.03511727766217	94.32738216963583	98.0351173
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-2-P	71473884	71473804	99.99988807100507	68624624	2849260	3.986435101246212	546536	0.796413835360322	0.7646653146763369	68078088	99.20358616463967	95.24889958407745	99.2035862
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-2-S	79250488	79250348	99.99982334493637	75374838	3875650	4.8903799810040285	1751026	2.32309089672604	2.209482924572023	73623812	97.67690910327396	92.90013709442395	97.6769091
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-3-B	88386628	88386522	99.99988007235665	83172794	5213834	5.898894570341568	539228	0.6483225752882608	0.6100787100962829	82633566	99.35167742471174	93.49102671956214	99.3516774
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-3-G	74693148	74692768	99.99949125186156	72229012	2464136	3.299012112864757	1054918	1.4605183856038346	1.4123357071521474	71174094	98.53948161439617	95.28865217998309	98.5394816
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-3-H	71474266	71474266	100	61847236	9627030	13.46922541324174	480130	0.7763160183908623	0.6717522639546939	61367106	99.22368398160914	85.85902232280357	99.223684
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-3-I	77493756	77493576	99.99976772322147	73859192	3634564	4.69013787381786	243668	0.32990883517924213	0.3144356559514292	73615524	99.67009116482076	94.99542647023071	99.6700912
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-3-K	73100706	73100688	99.9999753764348	69009380	4091326	5.596835138637375	797266	1.1553009170637383	1.090640629380515	68212114	98.84469908293626	93.31252423198211	98.8446991
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-3-M	79920838	79920750	99.99988989104443	75668798	4252040	5.320314584289019	358010	0.4731276423870246	0.44795576342680493	75310788	99.52687235761297	94.23172965228417	99.5268724
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-3-P	450089320	450089320	100	299529218	150560102	33.45116076071301	8329224	2.7807717910177296	1.8505713488158306	291199994	97.21922820898227	64.69826789047116	97.2192282
Carangiformes	Decapterus maruadsi	De. maruadsi	YS-LYS-3-S	73122402	73122402	100	68863110	4259292	5.824879768036066	1812840	2.632527052583016	2.4791855169090313	67050270	97.36747294741699	91.6959347150549	97.3674729
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-1-B	127486058	127486034	99.99998117441203	124512548	2973510	2.3324197536957336	828264	0.6652052450167513	0.6496898664793604	123684284	99.33479475498325	97.0178903798249	99.3347948
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-1-G	153898600	153898574	99.99998310575924	146372970	7525630	4.889992501556219	3974634	2.7154152846662876	2.5826316808599947	142398336	97.28458471533371	92.52737581758379	97.2845847
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-1-H	109552912	109552884	99.99997444157395	108218390	1334522	1.218152923219421	792190	0.7320290017251226	0.7231117690417942	107426200	99.26797099827488	98.05873530773879	99.267971
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-1-I	114828648	114828608	99.99996516548727	107929198	6899450	6.008474470586817	1131464	1.0483391157970061	0.9853499276591674	106797734	98.951660884203	93.00617560175401	98.95166090000001
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-1-K	76637146	76636924	99.99971032324194	52102866	24534280	32.01356167412602	1147208	2.2018136200031684	1.4969346588141474	50955658	97.79818637999684	66.48950366705984	97.79818639999999
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-1-M	98984166	98984102	99.99993534319418	77852072	21132094	21.348964035318538	522224	0.6707901107628838	0.5275833712636423	77329848	99.32920988923712	78.12345259341782	99.32920990000001
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-1-P	60992766	60992730	99.99994097660696	43817988	17174778	28.158713116896518	756596	1.7266790068042375	1.2404684188285542	43061392	98.27332099319577	70.60081846427492	98.273321
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-1-S	71061826	71061806	99.99997185549384	70506118	555708	0.7820063616153067	403506	0.5722992719582151	0.5678238552440237	70102612	99.42770072804178	98.65016978314067	99.4277007
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-2-B	79965056	79965028	99.99996498470531	70938714	9026342	11.287858036390295	470878	0.6637814156033334	0.5888547117380872	70467836	99.33621858439666	88.12328725187162	99.33621860000001
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-2-G	91119652	91119620	99.99996488134086	85681148	5438504	5.968530257336804	2367790	2.7634900503433966	2.598550310530159	83313358	97.23650994965661	91.43291943213303	97.2365099
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-2-H	144423546	144423504	99.99997091886942	136823504	7600042	5.262328900302725	1257538	0.9190950116289961	0.8707292092108028	135565966	99.080904988371	93.86694189048647	99.080905
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-2-I	67153822	67153548	99.99959198152564	61548846	5604976	8.346473563336424	1111834	1.8064254202264003	1.655652600085815	60437012	98.1935745797736	89.99787383657777	98.1935746
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-2-K	91513430	91513378	99.99994317773906	83567644	7945786	8.682644722200884	2509626	3.003107279176137	2.7423581434987194	81058018	96.99689272082387	88.5749971343004	96.9968927
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-2-M	67656770	67656754	99.99997635122102	58950330	8706440	12.868542202059011	421276	0.7146287391436146	0.6226664382588764	58529054	99.28537126085638	86.5087913596821	99.28537130000001
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-2-P	30641020	30641020	100	22889656	7751364	25.297343234657333	509060	2.2239740081720756	1.6613676698752196	22380596	97.77602599182792	73.04128909546745	97.776026
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-2-S	83222092	83222068	99.99997116150361	78235580	4986512	5.991812847002212	869800	1.1117703735308155	1.0451551734604316	77365780	98.88822962646918	92.96303197953736	98.8882296
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-3-B	73642310	73642164	99.9998017444048	66555504	7086806	9.623280421268698	324506	0.4875719970507623	0.4406515765189875	66230998	99.51242800294924	89.93606800221231	99.512428
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-3-G	87829600	87829182	99.9995240784428	80678514	7151086	8.141999963565814	3251164	4.029776750722007	3.701672329146438	77427350	95.97022324927799	88.15632770728774	95.9702232
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-3-H	83044968	83044942	99.99996869166112	79671410	3373558	4.062326810698512	655486	0.8227367885167339	0.7893145313753387	79015924	99.17726321148326	95.14835865792615	99.1772632
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-3-I	80729356	80729034	99.99960113641932	74277534	6451822	7.9919156050247695	748830	1.0081514014722137	0.9275807922956799	73528704	98.99184859852778	91.08050360267956	98.9918486
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-3-K	81828296	81828276	99.99997555857695	70948214	10880082	13.296234349056958	384804	0.5423730610047491	0.4702578677674041	70563410	99.45762693899525	86.23350778317564	99.4576269
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-3-M	187122512	187122484	99.99998503654119	154299748	32822764	17.540788464832065	1924626	1.2473293216266303	1.0285379238602783	152375122	98.75267067837336	81.43067361130765	98.7526707
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-3-P	48434452	48434420	99.99993393132641	39892408	8542044	17.636297402518355	887104	2.22374141967063	1.831555769434534	39005304	97.77625858032937	80.5321468280471	97.7762586
Chaetodontiformes	Deveximentum ruconius	De. ruconius	YS-LBYKF-3-S	81341358	81341358	100	76850142	4491216	5.521442118042829	502472	0.6538335348814319	0.6177324947046003	76347670	99.34616646511857	93.86082538725258	99.3461665
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-1-B	114231860	114231822	99.99996673432439	108375056	5856804	5.127119526899063	4113978	3.796056169973282	3.6014278328305256	104261078	96.20394383002672	91.27145264027041	96.2039438
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-1-G	107649832	107649804	99.99997398974111	98836770	8813062	8.186786580400794	5546136	5.611409599888787	5.152015471793769	93290634	94.38859040011121	86.66119794780543	94.3885904
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-1-H	88880602	88880574	99.99996849706307	80088380	8792222	9.892171972462563	4863328	6.072451459250393	5.4717541179570315	75225052	93.92754854074961	84.6360739095804	93.9275485
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-1-I	83785016	83784994	99.99997374232166	65914372	17870644	21.329164632492283	16198250	24.574686079084543	19.33311082735844	49716122	75.42531392091546	59.33772454014928	75.4253139
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-1-K	97233892	97233882	99.99998971552019	95153518	2080374	2.1395564419040225	1416648	1.4888025474791169	1.4569487766672962	93736870	98.51119745252089	96.40349478142868	98.51119750000001
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-1-M	103005132	103005062	99.99993204222096	99603352	3401780	3.3025344795441844	1591784	1.5981229226100744	1.5453443620653775	98011568	98.40187707738993	95.15212115839044	98.40187710000001
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-1-S	82028838	82028810	99.999965865663	58700302	23328536	28.439432483488307	1281686	2.1834402146687424	1.5624822090006931	57418616	97.81655978533126	69.998085307511	97.81655980000001
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-2-B	85844484	85844470	99.99998369143904	57822240	28022244	32.64303388439029	2222954	3.844461923301484	2.589512915005698	55599286	96.15553807669852	64.76745320060401	96.1555381
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-2-G	71984056	71984026	99.99995832410444	69819502	2164554	3.0069908814251867	2028476	2.9053143346682706	2.8179517975480572	67791026	97.09468566533172	94.17505732102676	97.0946857
Clupeiformes	Clupanodon thrissa	Cl. thrissa	YS-HUAJI-2-H	67154812	67154802	99.99998510903433	62795120	4359692	6.492002389940426	3173728	5.054099745330529	4.725987469073698	59621392	94.94590025466947	88.78201014098588	94.94590029999999
